fragment, used, inprojects, sloc, usedsloc, percent,
20016580_1.java,1,1,30,4,0.133333333,
11730848_1.java,1,1,32,5,0.15625,
8809603_1.java,1,1,25,5,0.2,
14006126_1.java,1,1,23,5,0.217391304,
11187000_0.java,1,1,21,4,0.19047619,
21511712_0.java,1,1,43,6,0.139534884,
23084884_0.java,1,1,9,4,0.444444444,
21699610_1.java,1,1,76,4,0.052631579,
1110491_1.java,1,1,14,4,0.285714286,
5462598_0.java,1,1,9,5,0.555555556,
8489453_0.java,1,1,14,4,0.285714286,
15334715_0.java,1,1,15,5,0.333333333,
19896871_2.java,1,1,11,4,0.363636364,
10174938_0.java,1,1,12,6,0.5,
13802230_0.java,1,1,58,4,0.068965517,
25186722_0.java,1,1,12,4,0.333333333,
25509283_0.java,1,1,11,4,0.363636364,
8670071_0.java,1,1,17,6,0.352941176,
3511694_0.java,1,1,9,4,0.444444444,
18105327_0.java,1,1,9,6,0.666666667,
9216357_1.java,1,1,11,4,0.363636364,
3076340_0.java,1,1,35,4,0.114285714,
17117023_1.java,1,1,31,4,0.129032258,
20932267_0.java,1,1,10,4,0.4,
2865580_0.java,1,1,7,5,0.714285714,
9099686_0.java,1,1,19,4,0.210526316,
24963319_2.java,1,1,13,10,0.769230769,
21880920_0.java,1,1,33,5,0.151515152,
22446990_0.java,1,1,51,4,0.078431373,
17212916_0.java,1,1,18,4,0.222222222,
25161235_1.java,1,1,6,4,0.666666667,
10869604_0.java,1,1,37,4,0.108108108,
20702202_0.java,1,1,45,4,0.088888889,
6895377_0.java,1,1,5,4,0.8,
5394840_0.java,1,1,18,6,0.333333333,
12861098_0.java,1,1,27,6,0.222222222,
21992397_1.java,1,1,22,4,0.181818182,
13325766_0.java,1,1,13,5,0.384615385,
6884019_0.java,1,1,54,4,0.074074074,
14895244_0.java,1,1,21,4,0.19047619,
17830203_0.java,1,1,10,5,0.5,
23170607_0.java,1,1,10,4,0.4,
20995206_1.java,1,1,13,5,0.384615385,
8713017_0.java,1,1,12,10,0.833333333,
8208303_0.java,1,1,16,4,0.25,
23981611_0.java,1,1,16,9,0.5625,
17595936_0.java,1,1,38,6,0.157894737,
23425907_0.java,1,1,46,12,0.260869565,
6313946_0.java,1,1,11,5,0.454545455,
25750767_0.java,1,1,17,5,0.294117647,
14363506_0.java,1,1,68,6,0.088235294,
4189035_0.java,1,1,20,5,0.25,
17445847_0.java,1,1,10,5,0.5,
9931154_1.java,1,1,7,4,0.571428571,
5075244_0.java,1,1,15,4,0.266666667,
2441736_0.java,1,1,13,4,0.307692308,
17481747_0.java,1,1,13,5,0.384615385,
25705515_0.java,1,1,15,4,0.266666667,
2717696_0.java,1,1,6,4,0.666666667,
8872897_1.java,1,1,14,5,0.357142857,
8873388_0.java,1,1,63,4,0.063492063,
19340685_0.java,1,1,17,8,0.470588235,
7099693_0.java,1,1,7,5,0.714285714,
11477154_0.java,1,1,14,6,0.428571429,
5391908_1.java,1,1,15,4,0.266666667,
8115820_0.java,1,1,28,6,0.214285714,
828291_0.java,1,1,15,5,0.333333333,
18162393_0.java,1,1,9,4,0.444444444,
13290305_0.java,1,1,21,4,0.19047619,
918744_0.java,1,1,15,4,0.266666667,
24834200_0.java,1,1,6,4,0.666666667,
3344545_0.java,1,1,36,6,0.166666667,
18237449_1.java,1,1,55,4,0.072727273,
19406157_1.java,1,1,10,4,0.4,
21861826_0.java,1,1,26,4,0.153846154,
2451273_0.java,1,1,8,5,0.625,
1539026_0.java,1,1,8,4,0.5,
25820257_0.java,1,1,13,4,0.307692308,
15042526_0.java,1,1,13,5,0.384615385,
2974215_0.java,1,1,18,5,0.277777778,
14330006_1.java,1,1,20,5,0.25,
20355066_0.java,1,1,15,5,0.333333333,
21071182_0.java,1,1,70,4,0.057142857,
13722458_0.java,1,1,35,4,0.114285714,
16027293_0.java,1,1,15,4,0.266666667,
13765808_0.java,1,1,11,5,0.454545455,
20540624_0.java,1,1,26,5,0.192307692,
696380_0.java,1,1,18,6,0.333333333,
13851785_0.java,1,1,38,8,0.210526316,
9471243_0.java,1,1,44,5,0.113636364,
24038193_0.java,1,1,14,5,0.357142857,
19546391_0.java,1,1,11,6,0.545454545,
16140448_0.java,1,1,104,6,0.057692308,
20337771_1.java,1,1,16,5,0.3125,
14929553_0.java,1,1,18,4,0.222222222,
2858858_0.java,1,1,13,6,0.461538462,
22186479_0.java,1,1,15,6,0.4,
15437952_0.java,1,1,14,7,0.5,
24662860_0.java,1,1,12,5,0.416666667,
19167191_0.java,1,1,9,5,0.555555556,
10489680_1.java,1,1,85,6,0.070588235,
15739387_0.java,1,1,12,4,0.333333333,
9333929_0.java,1,1,28,6,0.214285714,
5809603_1.java,1,1,9,5,0.555555556,
24000430_0.java,1,1,42,8,0.19047619,
20400377_0.java,1,1,9,5,0.555555556,
23322723_0.java,1,1,31,6,0.193548387,
19654452_0.java,1,1,9,5,0.555555556,
16261937_0.java,1,1,11,6,0.545454545,
16482726_0.java,1,1,17,5,0.294117647,
8018498_0.java,1,1,8,5,0.625,
24759782_0.java,1,1,21,4,0.19047619,
22851824_0.java,1,1,53,4,0.075471698,
14015284_0.java,1,1,17,6,0.352941176,
19553411_1.java,1,1,14,5,0.357142857,
23640111_1.java,1,1,13,4,0.307692308,
21620955_0.java,1,1,14,5,0.357142857,
12829264_0.java,1,1,34,4,0.117647059,
19063569_1.java,1,1,11,5,0.454545455,
5556559_0.java,1,1,19,4,0.210526316,
11169391_1.java,1,1,31,4,0.129032258,
20064102_3.java,1,1,19,4,0.210526316,
13756357_0.java,1,1,38,4,0.105263158,
17703260_0.java,1,1,8,5,0.625,
13201626_0.java,1,1,9,6,0.666666667,
3600992_0.java,1,1,9,5,0.555555556,
137684_0.java,1,1,9,4,0.444444444,
7215156_0.java,1,1,11,5,0.454545455,
16196115_0.java,1,1,16,4,0.25,
3247520_0.java,1,1,31,4,0.129032258,
10688679_0.java,1,1,10,4,0.4,
16182875_1.java,1,1,15,5,0.333333333,
5403359_0.java,1,1,12,8,0.666666667,
25509639_0.java,1,1,30,6,0.2,
25379760_0.java,1,1,10,4,0.4,
24748828_0.java,1,1,7,5,0.714285714,
3042850_0.java,1,1,41,4,0.097560976,
21477297_0.java,1,1,9,4,0.444444444,
6916682_0.java,1,1,11,4,0.363636364,
8165459_1.java,1,1,84,6,0.071428571,
6466746_2.java,1,1,12,4,0.333333333,
24513534_0.java,1,1,20,7,0.35,
15167917_0.java,1,1,24,4,0.166666667,
17513696_0.java,1,1,42,5,0.119047619,
24847125_0.java,1,1,59,5,0.084745763,
2719453_0.java,1,1,24,7,0.291666667,
12026480_0.java,1,1,24,5,0.208333333,
25363628_0.java,1,1,17,4,0.235294118,
25698765_0.java,1,1,166,4,0.024096386,
13004210_0.java,1,1,5,4,0.8,
10737817_0.java,1,1,14,12,0.857142857,
9370871_0.java,1,1,30,6,0.2,
18107432_0.java,1,1,27,4,0.148148148,
23659602_0.java,1,1,11,9,0.818181818,
5247465_0.java,1,1,26,5,0.192307692,
19878309_0.java,1,1,6,4,0.666666667,
2581194_1.java,1,1,14,5,0.357142857,
25250556_0.java,1,1,17,5,0.294117647,
12117623_0.java,1,1,6,5,0.833333333,
16131139_0.java,1,1,49,6,0.12244898,
8264256_2.java,1,1,64,4,0.0625,
5516075_0.java,1,1,8,5,0.625,
14022359_0.java,1,1,21,5,0.238095238,
17480883_0.java,1,1,19,5,0.263157895,
359363_0.java,1,1,10,5,0.5,
21462653_0.java,1,1,99,6,0.060606061,
21925299_0.java,1,1,27,6,0.222222222,
5253698_0.java,1,1,11,4,0.363636364,
18778915_3.java,1,1,11,5,0.454545455,
23301219_0.java,1,1,49,4,0.081632653,
22913969_1.java,1,1,14,4,0.285714286,
5253901_1.java,1,1,54,5,0.092592593,
10914612_0.java,1,1,6,4,0.666666667,
3336903_2.java,1,1,20,4,0.2,
335647_1.java,1,1,10,4,0.4,
22182030_0.java,1,1,23,5,0.217391304,
86170_0.java,1,1,19,4,0.210526316,
3973993_0.java,1,1,49,4,0.081632653,
17585563_0.java,1,1,21,5,0.238095238,
17589445_0.java,1,1,15,4,0.266666667,
4592778_0.java,1,1,45,5,0.111111111,
25303168_0.java,1,1,12,4,0.333333333,
9889597_2.java,1,1,8,4,0.5,
18037609_0.java,1,1,33,6,0.181818182,
20941001_0.java,1,1,57,5,0.087719298,
12491844_0.java,1,1,102,6,0.058823529,
11112807_1.java,1,1,8,6,0.75,
6429811_0.java,1,1,8,4,0.5,
4093737_0.java,1,1,7,4,0.571428571,
3229308_1.java,1,1,6,4,0.666666667,
21638033_1.java,1,1,12,5,0.416666667,
21693716_2.java,1,1,42,5,0.119047619,
23144788_0.java,1,1,12,4,0.333333333,
16963751_0.java,1,1,13,4,0.307692308,
20987655_1.java,1,1,7,5,0.714285714,
22331460_0.java,1,1,25,5,0.2,
9700404_1.java,1,1,29,4,0.137931034,
11376075_0.java,1,1,26,5,0.192307692,
12879583_0.java,1,1,12,6,0.5,
17654522_1.java,1,1,25,6,0.24,
14369712_0.java,1,1,14,4,0.285714286,
23320554_2.java,1,1,34,6,0.176470588,
740528_2.java,1,1,12,4,0.333333333,
5512047_0.java,1,1,23,4,0.173913043,
20356029_0.java,1,1,27,4,0.148148148,
9252189_0.java,1,1,95,4,0.042105263,
8780530_0.java,1,1,11,4,0.363636364,
21188247_0.java,1,1,22,6,0.272727273,
24957334_0.java,1,1,11,6,0.545454545,
7882486_0.java,1,1,7,4,0.571428571,
14088245_0.java,1,1,17,4,0.235294118,
7144224_0.java,1,1,10,6,0.6,
24176810_0.java,1,1,19,8,0.421052632,
12701407_0.java,1,1,13,4,0.307692308,
19567688_0.java,1,1,20,5,0.25,
7088663_0.java,1,1,10,6,0.6,
13616015_0.java,1,1,60,4,0.066666667,
17836095_0.java,1,1,22,4,0.181818182,
894939_0.java,1,1,5,4,0.8,
10293830_0.java,1,1,14,4,0.285714286,
13234858_0.java,1,1,82,7,0.085365854,
20116974_0.java,1,1,18,6,0.333333333,
23113896_0.java,1,1,16,4,0.25,
4364308_0.java,1,1,20,5,0.25,
23751348_0.java,1,1,67,4,0.059701493,
14438385_0.java,1,1,84,4,0.047619048,
11834028_1.java,1,1,17,5,0.294117647,
17207221_0.java,1,1,20,5,0.25,
3706976_0.java,1,1,7,4,0.571428571,
13354543_1.java,1,1,28,4,0.142857143,
9650781_0.java,1,1,10,5,0.5,
20169333_2.java,1,1,22,5,0.227272727,
15941282_0.java,1,1,24,6,0.25,
12982345_0.java,1,1,42,4,0.095238095,
20760950_1.java,1,1,18,4,0.222222222,
13953835_0.java,1,1,33,4,0.121212121,
14845581_1.java,1,1,11,9,0.818181818,
22677061_1.java,1,1,111,5,0.045045045,
14243449_0.java,1,1,28,6,0.214285714,
251691_0.java,1,1,34,4,0.117647059,
787927_0.java,1,1,33,4,0.121212121,
3557584_0.java,1,1,29,5,0.172413793,
16550063_0.java,1,1,7,4,0.571428571,
25260702_0.java,1,1,23,5,0.217391304,
19098169_0.java,1,1,12,5,0.416666667,
7661467_0.java,1,1,19,8,0.421052632,
15283824_0.java,1,1,98,7,0.071428571,
16761416_1.java,1,1,13,6,0.461538462,
4540574_0.java,1,1,38,6,0.157894737,
21516296_0.java,1,1,9,6,0.666666667,
2192900_0.java,1,1,9,5,0.555555556,
24693676_0.java,1,1,19,7,0.368421053,
11885093_0.java,1,1,8,5,0.625,
7329269_0.java,1,1,39,6,0.153846154,
11549448_0.java,1,1,7,4,0.571428571,
7408801_0.java,1,1,12,4,0.333333333,
8948563_1.java,1,1,8,5,0.625,
17800038_0.java,1,1,8,5,0.625,
15034713_0.java,1,1,7,4,0.571428571,
8148903_0.java,1,1,8,4,0.5,
25545557_1.java,1,1,14,4,0.285714286,
14842859_0.java,1,1,8,5,0.625,
14551780_0.java,1,1,38,7,0.184210526,
22238462_1.java,1,1,7,5,0.714285714,
21172746_0.java,1,1,11,4,0.363636364,
119586_0.java,1,1,26,6,0.230769231,
10413775_1.java,1,1,21,5,0.238095238,
16726860_0.java,1,1,7,4,0.571428571,
11898655_0.java,1,1,15,5,0.333333333,
17485318_1.java,1,1,8,4,0.5,
14790187_0.java,1,1,44,4,0.090909091,
20300387_0.java,1,1,10,4,0.4,
21284875_0.java,1,1,28,5,0.178571429,
13649484_0.java,1,1,10,4,0.4,
21603833_0.java,1,1,9,5,0.555555556,
11913244_0.java,1,1,9,5,0.555555556,
20114304_0.java,1,1,16,4,0.25,
15330442_0.java,1,1,28,4,0.142857143,
23656296_0.java,1,1,27,6,0.222222222,
2866959_0.java,1,1,45,5,0.111111111,
16419085_0.java,1,1,15,7,0.466666667,
14143131_1.java,1,1,25,6,0.24,
7612606_0.java,1,1,65,4,0.061538462,
21729585_0.java,1,1,6,4,0.666666667,
7690128_0.java,1,1,10,4,0.4,
19471231_2.java,1,1,10,4,0.4,
121456_0.java,1,1,131,5,0.038167939,
21325863_0.java,1,1,13,5,0.384615385,
21947170_1.java,1,1,20,4,0.2,
12017527_0.java,1,1,33,5,0.151515152,
19912148_0.java,1,1,108,5,0.046296296,
9470424_0.java,1,1,26,6,0.230769231,
11859876_0.java,1,1,34,4,0.117647059,
10336905_0.java,1,1,14,7,0.5,
13613381_1.java,1,1,12,4,0.333333333,
20054422_0.java,1,1,21,7,0.333333333,
13522403_0.java,1,1,18,5,0.277777778,
20933467_0.java,1,1,14,6,0.428571429,
24276438_0.java,1,1,23,5,0.217391304,
19318052_0.java,1,1,5,4,0.8,
13700014_0.java,1,1,9,6,0.666666667,
1537178_0.java,1,1,35,6,0.171428571,
20189610_0.java,1,1,12,4,0.333333333,
20248309_0.java,1,1,14,4,0.285714286,
14265545_0.java,1,1,54,6,0.111111111,
18241699_0.java,1,1,18,4,0.222222222,
23733162_0.java,1,1,32,6,0.1875,
20483502_0.java,1,1,35,4,0.114285714,
16884311_0.java,1,1,12,5,0.416666667,
9663282_1.java,1,1,21,5,0.238095238,
2133743_1.java,1,1,13,6,0.461538462,
11872708_0.java,1,1,8,4,0.5,
5236894_0.java,1,1,19,4,0.210526316,
23098035_0.java,1,1,13,5,0.384615385,
18369963_1.java,1,1,15,4,0.266666667,
11354035_0.java,1,1,13,4,0.307692308,
9978333_0.java,1,1,11,5,0.454545455,
16628558_0.java,1,1,14,5,0.357142857,
22302892_0.java,1,1,13,4,0.307692308,
11682253_0.java,1,1,61,6,0.098360656,
7623116_0.java,1,1,10,4,0.4,
11185687_0.java,1,1,12,5,0.416666667,
14436497_0.java,1,1,19,4,0.210526316,
15551981_0.java,1,1,7,5,0.714285714,
8007983_1.java,1,1,16,6,0.375,
5319401_0.java,1,1,58,5,0.086206897,
19875774_0.java,1,1,18,4,0.222222222,
24080643_0.java,1,1,10,4,0.4,
22144234_0.java,1,1,16,5,0.3125,
20479800_0.java,1,1,76,4,0.052631579,
5424209_1.java,1,1,24,5,0.208333333,
23355609_0.java,1,1,18,4,0.222222222,
6912967_0.java,1,1,32,4,0.125,
22558359_0.java,1,1,33,4,0.121212121,
20142782_0.java,1,1,12,5,0.416666667,
22379909_0.java,1,1,23,6,0.260869565,
21680261_0.java,1,1,21,4,0.19047619,
2176492_0.java,1,1,8,5,0.625,
10980484_0.java,1,1,15,6,0.4,
17810742_0.java,1,1,12,4,0.333333333,
20941561_0.java,1,1,24,6,0.25,
19679186_0.java,1,1,28,4,0.142857143,
11331764_0.java,1,1,26,4,0.153846154,
21618313_0.java,1,1,11,6,0.545454545,
24725315_0.java,1,1,21,4,0.19047619,
23166667_0.java,1,1,14,4,0.285714286,
11009939_0.java,1,1,51,4,0.078431373,
13079876_0.java,1,1,10,5,0.5,
15321375_0.java,1,1,8,5,0.625,
8010889_0.java,1,1,14,4,0.285714286,
20566912_0.java,1,1,10,5,0.5,
22154632_1.java,1,1,10,6,0.6,
13838191_0.java,1,1,75,4,0.053333333,
13736021_0.java,1,1,42,6,0.142857143,
25163540_0.java,1,1,8,4,0.5,
8668002_0.java,1,1,68,4,0.058823529,
10102536_0.java,1,1,37,5,0.135135135,
18067031_0.java,1,1,44,6,0.136363636,
19367060_0.java,1,1,21,4,0.19047619,
24819858_1.java,1,1,11,5,0.454545455,
2234217_5.java,1,1,18,4,0.222222222,
16441264_0.java,1,1,54,6,0.111111111,
9752719_1.java,1,1,21,5,0.238095238,
6441604_0.java,1,1,12,7,0.583333333,
25373349_0.java,1,1,31,4,0.129032258,
8633344_0.java,1,1,26,4,0.153846154,
3912689_0.java,1,1,16,4,0.25,
18045622_0.java,1,1,9,4,0.444444444,
18180069_0.java,1,1,44,6,0.136363636,
21250948_0.java,1,1,34,4,0.117647059,
9234152_1.java,1,1,9,5,0.555555556,
22874074_0.java,1,1,88,7,0.079545455,
13469995_0.java,1,1,7,4,0.571428571,
20128336_0.java,1,1,9,5,0.555555556,
21583568_1.java,1,1,29,5,0.172413793,
24672965_0.java,1,1,11,4,0.363636364,
24440782_0.java,1,1,9,5,0.555555556,
13872171_0.java,1,1,30,19,0.633333333,
23173967_0.java,1,1,18,5,0.277777778,
22274744_0.java,1,1,29,5,0.172413793,
24236388_0.java,1,1,68,4,0.058823529,
4733337_0.java,1,1,17,5,0.294117647,
23612981_0.java,1,1,16,4,0.25,
20489127_0.java,1,1,8,6,0.75,
11090193_0.java,1,1,18,4,0.222222222,
23792040_1.java,1,1,12,4,0.333333333,
20522073_2.java,1,1,61,4,0.06557377,
18305443_0.java,1,1,21,5,0.238095238,
5549032_0.java,1,1,48,7,0.145833333,
9792022_0.java,1,1,22,8,0.363636364,
1222536_3.java,1,1,13,4,0.307692308,
11535438_1.java,1,1,8,5,0.625,
9993101_0.java,1,1,10,5,0.5,
4966157_0.java,1,1,26,4,0.153846154,
16144562_0.java,1,1,18,7,0.388888889,
21104379_0.java,1,1,11,7,0.636363636,
9611851_0.java,1,1,21,4,0.19047619,
23800112_0.java,1,1,44,7,0.159090909,
22212932_0.java,1,1,20,4,0.2,
12718792_0.java,1,1,27,6,0.222222222,
10581965_0.java,1,1,10,5,0.5,
19687270_0.java,1,1,23,4,0.173913043,
11144586_0.java,1,1,68,4,0.058823529,
18042054_0.java,1,1,56,4,0.071428571,
9645548_0.java,1,1,51,4,0.078431373,
24690876_0.java,1,1,35,4,0.114285714,
10649550_0.java,1,1,10,4,0.4,
22145760_0.java,1,1,15,5,0.333333333,
22590383_0.java,1,1,9,4,0.444444444,
24689280_0.java,1,1,9,4,0.444444444,
19549500_0.java,1,1,24,6,0.25,
10049432_0.java,1,1,18,4,0.222222222,
3125472_0.java,1,1,11,6,0.545454545,
17591236_1.java,1,1,17,4,0.235294118,
1759958_0.java,1,1,131,10,0.076335878,
23378046_1.java,1,1,6,5,0.833333333,
12498417_1.java,1,1,14,5,0.357142857,
16885713_0.java,1,1,67,5,0.074626866,
20591305_0.java,1,1,9,4,0.444444444,
9041446_4.java,1,1,21,4,0.19047619,
9470843_0.java,1,1,93,4,0.043010753,
6592825_0.java,1,1,16,4,0.25,
15191812_0.java,1,1,23,5,0.217391304,
16128140_0.java,1,1,9,7,0.777777778,
13578453_1.java,1,1,65,5,0.076923077,
13333948_0.java,1,1,19,5,0.263157895,
23730657_0.java,1,1,23,5,0.217391304,
6553036_0.java,1,1,88,6,0.068181818,
6652482_0.java,1,1,31,6,0.193548387,
12240161_0.java,1,1,26,6,0.230769231,
24578730_0.java,1,1,17,4,0.235294118,
20090818_1.java,1,1,14,5,0.357142857,
10954134_1.java,1,1,10,5,0.5,
25494606_1.java,1,1,9,6,0.666666667,
19914505_0.java,1,1,25,5,0.2,
12123563_0.java,1,1,12,4,0.333333333,
16902776_1.java,1,1,23,4,0.173913043,
15584725_0.java,1,1,67,4,0.059701493,
3909056_0.java,1,1,15,6,0.4,
21552478_3.java,1,1,25,4,0.16,
22143941_0.java,1,1,68,6,0.088235294,
19666854_0.java,1,1,64,5,0.078125,
19741139_0.java,1,1,30,4,0.133333333,
17203792_1.java,1,1,23,5,0.217391304,
19300995_0.java,1,1,85,5,0.058823529,
19673674_0.java,1,1,14,6,0.428571429,
9711042_0.java,1,1,17,4,0.235294118,
1806213_0.java,1,1,10,4,0.4,
13578600_0.java,1,1,15,4,0.266666667,
23206238_0.java,1,1,61,5,0.081967213,
8961736_0.java,1,1,19,4,0.210526316,
20307589_0.java,1,1,26,4,0.153846154,
15682273_1.java,1,1,78,5,0.064102564,
22541421_0.java,1,1,125,5,0.04,
14576798_0.java,1,1,12,4,0.333333333,
18655808_1.java,1,1,8,5,0.625,
8789308_0.java,1,1,27,4,0.148148148,
20266619_0.java,1,1,72,4,0.055555556,
11414692_1.java,1,1,9,6,0.666666667,
19541236_0.java,1,1,24,5,0.208333333,
24452804_0.java,1,1,38,5,0.131578947,
19030440_0.java,1,1,11,6,0.545454545,
13903086_0.java,1,1,9,4,0.444444444,
22785840_0.java,1,1,21,4,0.19047619,
14754606_0.java,1,1,41,5,0.12195122,
5204761_0.java,1,1,8,4,0.5,
6466746_1.java,1,1,58,5,0.086206897,
18504293_5.java,1,1,16,4,0.25,
2415106_0.java,1,1,15,4,0.266666667,
16582096_0.java,1,1,43,4,0.093023256,
9434666_0.java,1,1,40,6,0.15,
23905766_0.java,1,1,11,4,0.363636364,
6030816_1.java,1,1,44,6,0.136363636,
12952844_0.java,1,1,30,5,0.166666667,
1891487_0.java,1,1,35,5,0.142857143,
15288795_1.java,1,1,46,6,0.130434783,
22849371_0.java,1,1,27,4,0.148148148,
4218362_0.java,1,1,40,5,0.125,
9592641_0.java,1,1,8,5,0.625,
915688_0.java,1,1,30,4,0.133333333,
23730104_3.java,1,1,69,6,0.086956522,
10415196_0.java,1,1,10,4,0.4,
20624632_0.java,1,1,39,4,0.102564103,
17563295_0.java,1,1,6,4,0.666666667,
4590786_0.java,1,1,11,6,0.545454545,
370891_0.java,1,1,23,4,0.173913043,
21573268_0.java,1,1,6,5,0.833333333,
8139654_0.java,1,1,14,6,0.428571429,
3958009_0.java,1,1,18,4,0.222222222,
11894517_0.java,1,1,91,4,0.043956044,
9483624_0.java,1,1,37,6,0.162162162,
4184486_0.java,1,1,14,5,0.357142857,
8189422_0.java,1,1,17,6,0.352941176,
17904479_1.java,1,1,43,4,0.093023256,
3952820_0.java,1,1,23,7,0.304347826,
8344497_0.java,1,1,128,4,0.03125,
11719904_2.java,1,1,7,5,0.714285714,
16646673_0.java,1,1,8,6,0.75,
16210864_0.java,1,1,25,5,0.2,
18832119_0.java,1,1,10,5,0.5,
10016571_1.java,1,1,10,5,0.5,
14927149_0.java,1,1,54,4,0.074074074,
2571047_0.java,1,1,39,4,0.102564103,
14545473_0.java,1,1,10,4,0.4,
12244216_0.java,1,1,9,5,0.555555556,
24732399_1.java,1,1,13,5,0.384615385,
23960627_0.java,1,1,50,7,0.14,
13863377_0.java,1,1,23,4,0.173913043,
5136761_0.java,1,1,29,6,0.206896552,
7837399_2.java,1,1,19,5,0.263157895,
13056548_1.java,1,1,7,4,0.571428571,
4420746_1.java,1,1,13,6,0.461538462,
21841683_0.java,1,1,74,4,0.054054054,
12151426_0.java,1,1,31,6,0.193548387,
8315089_0.java,1,1,26,5,0.192307692,
17035708_0.java,1,1,13,5,0.384615385,
3476565_0.java,1,1,46,5,0.108695652,
25400491_0.java,1,1,36,6,0.166666667,
15387958_0.java,1,1,17,6,0.352941176,
4608146_1.java,1,1,6,4,0.666666667,
10447167_2.java,1,1,10,5,0.5,
6033586_0.java,1,1,17,4,0.235294118,
15429589_0.java,1,1,7,6,0.857142857,
16265927_0.java,1,1,27,6,0.222222222,
6469618_0.java,1,1,29,5,0.172413793,
7665533_0.java,1,1,14,6,0.428571429,
5013911_0.java,1,1,20,5,0.25,
9622942_0.java,1,1,25,4,0.16,
18250456_0.java,1,1,19,5,0.263157895,
4537744_1.java,1,1,10,6,0.6,
2988646_0.java,1,1,20,4,0.2,
8704766_0.java,1,1,45,6,0.133333333,
24218948_0.java,1,1,25,4,0.16,
25702105_3.java,1,1,43,5,0.11627907,
18291798_0.java,1,1,13,5,0.384615385,
25375959_0.java,1,1,8,5,0.625,
24515548_0.java,1,1,28,6,0.214285714,
5709775_0.java,1,1,13,5,0.384615385,
16752948_0.java,1,1,19,5,0.263157895,
18202535_1.java,1,1,54,4,0.074074074,
14298836_0.java,1,1,14,5,0.357142857,
19667208_0.java,1,1,10,5,0.5,
17417138_0.java,1,1,14,4,0.285714286,
16868629_0.java,1,1,5,4,0.8,
10799362_0.java,1,1,7,4,0.571428571,
18045324_1.java,1,1,29,8,0.275862069,
4546473_0.java,1,1,9,5,0.555555556,
6213972_0.java,1,1,6,4,0.666666667,
22157425_0.java,1,1,14,5,0.357142857,
9963439_0.java,1,1,17,4,0.235294118,
21364738_1.java,1,1,42,4,0.095238095,
24988488_0.java,1,1,14,5,0.357142857,
7964701_0.java,1,1,12,4,0.333333333,
15778400_0.java,1,1,79,5,0.063291139,
18280556_2.java,1,1,13,4,0.307692308,
16002141_0.java,1,1,13,5,0.384615385,
11152330_0.java,1,1,9,5,0.555555556,
23241331_0.java,1,1,105,6,0.057142857,
16663054_0.java,1,1,11,4,0.363636364,
13393365_0.java,1,1,8,4,0.5,
5881385_0.java,1,1,8,4,0.5,
9683760_0.java,1,1,11,7,0.636363636,
15979057_0.java,1,1,24,4,0.166666667,
9553114_0.java,1,1,10,4,0.4,
24984904_0.java,1,1,12,6,0.5,
21230161_0.java,1,1,25,6,0.24,
573628_0.java,1,1,9,5,0.555555556,
13629377_0.java,1,1,33,6,0.181818182,
11254837_1.java,1,1,12,4,0.333333333,
17879790_1.java,1,1,58,6,0.103448276,
9654668_0.java,1,1,13,4,0.307692308,
13562882_0.java,1,1,40,5,0.125,
394313_0.java,1,1,21,6,0.285714286,
14912911_0.java,1,1,8,4,0.5,
14611406_1.java,1,1,17,6,0.352941176,
22217210_0.java,1,1,35,4,0.114285714,
19683049_0.java,1,1,14,5,0.357142857,
15170393_0.java,1,1,16,6,0.375,
22855649_1.java,1,1,13,4,0.307692308,
18063027_0.java,1,1,7,4,0.571428571,
10385304_0.java,1,1,13,4,0.307692308,
7979465_0.java,1,1,95,4,0.042105263,
10187783_0.java,1,1,11,4,0.363636364,
21837530_0.java,1,1,34,5,0.147058824,
16582877_0.java,1,1,11,4,0.363636364,
5819736_0.java,1,1,151,5,0.033112583,
23597037_1.java,1,1,37,4,0.108108108,
25706063_0.java,1,1,53,4,0.075471698,
13001332_0.java,1,1,16,4,0.25,
21194170_1.java,1,1,11,4,0.363636364,
7302387_0.java,1,1,11,4,0.363636364,
25016565_0.java,1,1,43,6,0.139534884,
24533896_1.java,1,1,24,4,0.166666667,
24816866_0.java,1,1,92,5,0.054347826,
15510619_0.java,1,1,18,4,0.222222222,
21652774_0.java,1,1,18,8,0.444444444,
18133275_0.java,1,1,22,4,0.181818182,
14718272_0.java,1,1,16,6,0.375,
4399338_1.java,1,1,5,4,0.8,
25416046_0.java,1,1,60,5,0.083333333,
18146676_4.java,1,1,21,4,0.19047619,
17995102_0.java,1,1,18,4,0.222222222,
13786175_0.java,1,1,24,6,0.25,
12389398_0.java,1,1,121,4,0.033057851,
19703301_0.java,1,1,37,6,0.162162162,
18742345_0.java,1,1,13,5,0.384615385,
19067043_0.java,1,1,43,4,0.093023256,
20163590_0.java,1,1,23,5,0.217391304,
16360134_1.java,1,1,7,6,0.857142857,
20365675_0.java,1,1,32,5,0.15625,
2989144_1.java,1,1,11,6,0.545454545,
21479522_0.java,1,1,36,8,0.222222222,
15650603_0.java,1,1,27,4,0.148148148,
11235028_0.java,1,1,6,4,0.666666667,
13187531_0.java,1,1,11,4,0.363636364,
22607399_0.java,1,1,67,6,0.089552239,
4726779_0.java,1,1,18,4,0.222222222,
23397293_0.java,1,1,6,4,0.666666667,
11357194_0.java,1,1,15,4,0.266666667,
